,,,,,,,,MONDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
participant,role,field,experience,product focus,managerial,technical,day,time,emails,slack,convo (i),meeting (f),1-1,collab,read,document,investigation,prep/plan,brainstorm,infrastructure,training,demos,proposal,presentation,feedback,review,code,debug,test,triage,prototype,case work,ML work,design work,breakfast,lunch,break,pack up,event,WFH,office,appt,emergency,life,out,creative,slides,design,hackathon,architecture,feature,data,tools,effects,plan,learn,replication
aggregated,aggregated,aggregated,0,5,10,20,Tuesday,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Tuesday,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Tuesday,23:00 - 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,WEDNESDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
participant,role,field,experience,product focus,managerial,technical,day,time,emails,slack,convo (i),meeting (f),1-1,collab,read,document,investigation,prep/plan,brainstorm,infrastructure,training,demos,proposal,presentation,feedback,review,code,debug,test,triage,prototype,case work,ML work,design work,breakfast,lunch,break,pack up,event,WFH,office,appt,emergency,life,out,creative,slides,design,hackathon,architecture,feature,data,tools,effects,plan,learn,replication
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,06:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,07:00 - 08:00,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,08:00 - 09:00,3,1,4,4,6,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,09:00 - 10:00,8,4,6,3,8,5,1,0,0,2,0,2,1,0,0,0,0,3,3,1,2,1,0,1,0,0,1,0,0,0,0,1,6,0,1,0,0,5,0,0,0,2,0,0,0,0,3,1,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,10:00 - 11:00,1,2,5,13,14,3,1,1,0,0,0,5,1,0,0,0,2,4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,4,0,0,0,1,0,2,1,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,11:00 - 12:00,1,0,6,8,11,4,1,0,1,1,0,5,0,0,0,0,0,2,6,0,1,0,1,0,0,2,0,2,0,0,0,0,3,0,0,1,0,7,0,0,0,2,1,3,0,0,1,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,12:00 - 13:00,0,0,3,3,5,3,1,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,14,1,0,0,0,4,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,13:00 - 14:00,0,2,7,4,10,2,2,2,1,0,0,6,0,0,0,0,0,5,5,1,0,1,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,10,0,2,0,3,1,3,0,0,0,1,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,14:00 - 15:00,2,2,6,8,12,3,1,1,0,1,0,6,1,0,1,0,0,4,3,1,1,2,1,0,0,2,0,0,2,0,0,1,2,0,0,0,0,5,0,2,0,1,0,2,0,0,0,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,15:00 - 16:00,1,2,8,10,15,6,2,1,1,0,1,5,0,0,0,0,0,4,1,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,11,0,3,0,1,1,2,0,0,4,0,1
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,16:00 - 17:00,3,0,6,5,10,2,2,1,1,1,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,2,0,5,0,1,0,1,0,1,0,0,2,0,0
aggregated,aggregated,aggregated,0,5,10,20,Wednesday,17:00 - 18:00,1,0,2,3,5,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,0,1,0,0
